start_station_name,end_station_name,avg_duration,trip_count
2nd/Lavaca @ City Hall,4th/Congress,34.7,631
2nd/Lavaca @ City Hall,16th/San Antonio,33.9,69
2nd/Lavaca @ City Hall,6th/Trinity,33.1,388
2nd/Lavaca @ City Hall,Lake Austin Blvd/Deep Eddy,32.9,100
2nd/Lavaca @ City Hall,13th/Trinity @ Waterloo Greenway,32.7,13
2nd/Lavaca @ City Hall,Sterzing/Barton Springs,32.6,159
2nd/Lavaca @ City Hall,6th/Congress,32.3,396
2nd/Lavaca @ City Hall,Zilker Park,31.8,799
2nd/Lavaca @ City Hall,East 2nd/Pedernales,31.2,69
2nd/Lavaca @ City Hall,Cesar Chavez/Congress,30.9,224
2nd/Lavaca @ City Hall,Barton Springs Pool,30.8,344
2nd/Lavaca @ City Hall,Lakeshore/Pleasant Valley,30.6,189
2nd/Lavaca @ City Hall,23rd/San Jacinto @ DKR Stadium,30.3,59
2nd/Lavaca @ City Hall,Rainey @ River St,30.1,119
2nd/Lavaca @ City Hall,South Congress/James,29.5,614
2nd/Lavaca @ City Hall,Lakeshore/Austin Hostel,28.6,213
2nd/Lavaca @ City Hall,Red River/Cesar Chavez @ The Fairmont,27.8,150
2nd/Lavaca @ City Hall,Plaza Saltillo,26.8,384
2nd/Lavaca @ City Hall,Riverside/South Lamar,26.7,1053
2nd/Lavaca @ City Hall,South Congress/Elizabeth,26.0,566
2nd/Lavaca @ City Hall,21st/University,25.7,67
2nd/Lavaca @ City Hall,Republic Square ,25.4,15
2nd/Lavaca @ City Hall,South Congress/Mary,25.0,71
2nd/Lavaca @ City Hall,Barton Springs/Kinney,24.9,597
2nd/Lavaca @ City Hall,17th/Guadalupe,24.5,164
2nd/Lavaca @ City Hall,23rd/Pearl,24.0,36
2nd/Lavaca @ City Hall,21st/Guadalupe,24.0,271
2nd/Lavaca @ City Hall,6th/Chalmers ,23.9,28
2nd/Lavaca @ City Hall,21st/Speedway @ PCL,23.6,89
2nd/Lavaca @ City Hall,Zilker Park West,23.5,47
2nd/Lavaca @ City Hall,South Congress/Academy,23.1,463
2nd/Lavaca @ City Hall,East 6th/Pedernales,22.9,131
2nd/Lavaca @ City Hall,East 11th/San Marcos,22.5,151
2nd/Lavaca @ City Hall,4th/Sabine,22.3,101
2nd/Lavaca @ City Hall,11th/Congress @ The Texas Capitol,22.3,600
2nd/Lavaca @ City Hall,5th/Campbell,22.1,58
2nd/Lavaca @ City Hall,Rainey/Driskill,22.0,109
2nd/Lavaca @ City Hall,East 6th/Robert T. Martinez,22.0,128
2nd/Lavaca @ City Hall,Rainey/Cummings,21.7,1023
2nd/Lavaca @ City Hall,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,21.7,763
2nd/Lavaca @ City Hall,Hollow Creek/Barton Hills,21.6,59
2nd/Lavaca @ City Hall,8th/Red River,21.6,351
2nd/Lavaca @ City Hall,Rainey/Davis,21.3,683
2nd/Lavaca @ City Hall,8th/San Jacinto,21.1,169
2nd/Lavaca @ City Hall,13th/San Antonio,20.7,10
2nd/Lavaca @ City Hall,ACC - West & 12th Street,20.5,61
2nd/Lavaca @ City Hall,Bullock Museum @ Congress & MLK,20.2,165
2nd/Lavaca @ City Hall,Barton Springs/Riverside,20.0,484
2nd/Lavaca @ City Hall,South 1st/Riverside @ Long Center,19.8,934
2nd/Lavaca @ City Hall,South Congress @ Bouldin Creek,19.1,222
2nd/Lavaca @ City Hall,Waller & 6th St.,18.7,109
2nd/Lavaca @ City Hall,9th/Henderson,17.8,142
2nd/Lavaca @ City Hall,East 6th/Medina,17.8,245
2nd/Lavaca @ City Hall,Barton Springs/Bouldin @ Palmer Auditorium,17.7,610
2nd/Lavaca @ City Hall,5th & San Marcos,17.3,148
2nd/Lavaca @ City Hall,11th/Salina ,17.0,23
2nd/Lavaca @ City Hall,Dean Keeton/Speedway,16.6,942
2nd/Lavaca @ City Hall,6th/Chalmers,16.5,67
2nd/Lavaca @ City Hall,State Capitol @ 14th & Colorado,16.2,77
2nd/Lavaca @ City Hall,8th/Lavaca,16.0,371
2nd/Lavaca @ City Hall,8th/Congress,15.2,859
2nd/Lavaca @ City Hall,6th/West,14.5,412
2nd/Lavaca @ City Hall,Toomey Rd @ South Lamar,14.3,199
2nd/Lavaca @ City Hall,Rio Grande/12th,13.0,76
2nd/Lavaca @ City Hall,5th/Bowie,12.8,1305
2nd/Lavaca @ City Hall,One Texas Center,12.1,54
2nd/Lavaca @ City Hall,ACC - Rio Grande & 12th,12.0,61
2nd/Lavaca @ City Hall,3rd/West,11.5,957
2nd/Lavaca @ City Hall,Nueces @ 3rd,9.4,75
3rd & West,State Capitol Visitors Garage @ San Jacinto & 12th,166.5,36
3rd & West,Lake Austin & Enfield,88.0,18
3rd & West,23rd & Rio Grande,82.5,45
3rd & West,San Jacinto & 8th Street,73.7,60
3rd & West,Capitol Station / Congress & 11th,73.5,125
3rd & West,5th & Campbell,69.3,31
3rd & West,3rd & West,60.6,949
3rd & West,Lakeshore @ Austin Hostel,56.2,11
3rd & West,Nueces & 26th,48.6,38
3rd & West,South Congress & James,43.9,88
3rd & West,Lavaca & 6th,43.3,104
3rd & West,21st & Speedway @PCL,42.8,76
3rd & West,Sterzing at Barton Springs,41.7,114
3rd & West,Red River/Cesar Chavez @ The Fairmont,41.3,15
3rd & West,Lake Austin Blvd @ Deep Eddy,41.1,40
3rd & West,MoPac Pedestrian Bridge @ Veterans Drive,41.0,268
3rd & West,Dean Keeton & Whitis,36.6,13
3rd & West,13th & San Antonio,35.6,52
3rd & West,Medina & East 6th,32.7,85
3rd & West,East 2nd & Pedernales,31.6,51
3rd & West,West & 6th St.,31.5,357
3rd & West,South Congress & Elizabeth,31.4,67
3rd & West,East 6th & Pedernales St.,30.8,43
3rd & West,UT West Mall @ Guadalupe,30.3,68
3rd & West,Rio Grande & 28th,30.2,44
3rd & West,Plaza Saltillo,30.1,186
3rd & West,Pfluger Bridge @ W 2nd Street,29.8,442
3rd & West,South Congress & Academy,28.7,99
3rd & West,East 11th St. at Victory Grill,28.2,13
3rd & West,State Capitol @ 14th & Colorado,27.7,18
3rd & West,Zilker Park West,27.7,28
3rd & West,South Congress & Barton Springs at the Austin American-Statesman,27.1,134
3rd & West,Barton Springs Pool,26.8,142
3rd & West,East 4th & Chicon,26.7,198
3rd & West,Davis at Rainey Street,26.2,447
3rd & West,East 6th at Robert Martinez,25.1,206
3rd & West,21st & University,24.0,22
3rd & West,Guadalupe & 21st,23.4,101
3rd & West,Henderson & 9th,23.3,101
3rd & West,ACC - West & 12th Street,22.8,38
3rd & West,Bullock Museum @ Congress & MLK,22.7,49
3rd & West,Rainey St @ Cummings,22.7,519
3rd & West,Barton Springs @ Kinney Ave,21.9,752
3rd & West,Congress & Cesar Chavez,21.9,57
3rd & West,5th & Bowie,21.7,529
3rd & West,Zilker Park,21.7,343
3rd & West,Riverside @ S. Lamar,21.6,560
3rd & West,Trinity & 6th Street,20.8,114
3rd & West,17th & Guadalupe,20.1,85
3rd & West,Boardwalk West,19.7,118
3rd & West,East 11th St. & San Marcos,19.4,80
3rd & West,Waller & 6th St.,18.8,12
3rd & West,11th & San Jacinto,18.4,44
3rd & West,22nd & Pearl,17.8,56
3rd & West,5th & San Marcos,16.5,90
3rd & West,Red River & 8th Street,15.7,112
3rd & West,Convention Center / 3rd & Trinity,15.5,611
3rd & West,Long Center @ South 1st & Riverside,14.8,419
3rd & West,8th & Congress,14.6,319
3rd & West,Republic Square @ Federal Courthouse Plaza,13.9,188
3rd & West,Palmer Auditorium,13.7,266
3rd & West,Nueces & 3rd,13.5,266
3rd & West,Brazos & 6th,12.6,300
3rd & West,6th & Congress,12.6,236
3rd & West,Barton Springs & Riverside,12.3,172
3rd & West,2nd & Congress,12.0,836
3rd & West,Convention Center / 4th St. @ MetroRail,11.8,952
3rd & West,City Hall / Lavaca & 2nd,10.7,1790
3rd & West,Republic Square @ Guadalupe & 4th St.,10.2,95
3rd & West,4th & Congress,9.8,1601
3rd & West,Republic Square @ 5th & Guadalupe,9.6,141
3rd & West,Nueces @ 3rd,2.6,13
3rd/Nueces,8th/San Jacinto,89.6,32
3rd/Nueces,28th/Rio Grande,88.5,164
3rd/Nueces,6th/Chalmers ,69.0,34
3rd/Nueces,Barton Springs Pool,57.0,127
3rd/Nueces,6th/Brazos,57.0,131
3rd/Nueces,Red River/Cesar Chavez @ The Fairmont,55.3,155
3rd/Nueces,3rd/Nueces,54.8,1464
3rd/Nueces,11th/San Jacinto,54.0,35
3rd/Nueces,East 6th/Robert T. Martinez,53.4,104
3rd/Nueces,East 5th/Broadway @ Capital Metro HQ,52.3,94
3rd/Nueces,13th/Trinity @ Waterloo Greenway,52.2,26
3rd/Nueces,Dean Keeton/Whitis,47.9,67
3rd/Nueces,Zilker Park,47.3,154
3rd/Nueces,Nash Hernandez/East @ RBJ South,46.5,105
3rd/Nueces,Lake Austin/Enfield,45.0,37
3rd/Nueces,Boardwalk West,43.7,106
3rd/Nueces,Barton Springs/Kinney,42.8,169
3rd/Nueces,8th/Red River,42.0,88
3rd/Nueces,12th/San Jacinto @ State Capitol Visitors Garage,41.3,65
3rd/Nueces,16th/San Antonio,41.2,188
3rd/Nueces,Hollow Creek/Barton Hills,41.0,144
3rd/Nueces,26th/Nueces,39.0,180
3rd/Nueces,11th/Salina ,38.0,12
3rd/Nueces,22.5/Rio Grande,37.5,96
3rd/Nueces,Plaza Saltillo,37.2,299
3rd/Nueces,28th/Rio,37.0,65
3rd/Nueces,Barton Springs/Riverside,34.4,15
3rd/Nueces,Rainey/Driskill,34.2,105
3rd/Nueces,East 6th/Pedernales,33.8,84
3rd/Nueces,22nd/Pearl,33.4,169
3rd/Nueces,East 2nd/Pedernales,33.1,41
3rd/Nueces,Rio Grande/12th,32.6,158
3rd/Nueces,23rd/Rio Grande,32.3,46
3rd/Nueces,Guadalupe/West Mall @ University Co-op,32.2,112
3rd/Nueces,4th/Guadalupe @ Republic Square,32.0,339
3rd/Nueces,23rd/San Jacinto @ DKR Stadium,32.0,47
3rd/Nueces,Cesar Chavez/Congress,31.5,82
3rd/Nueces,Rainey/Davis,30.8,115
3rd/Nueces,5th/Bowie,30.5,408
3rd/Nueces,3rd/West,30.1,542
3rd/Nueces,Lakeshore/Austin Hostel,30.0,150
3rd/Nueces,Dean Keeton/Speedway,29.4,55
3rd/Nueces,South Congress/Elizabeth,28.8,88
3rd/Nueces,Barton Springs/Bouldin @ Palmer Auditorium,28.6,180
3rd/Nueces,South Congress/Mary,27.9,73
3rd/Nueces,2nd/Lavaca @ City Hall,27.6,335
3rd/Nueces,6th/Lavaca,27.5,81
3rd/Nueces,Dean Keeton/Park Place,27.2,17
3rd/Nueces,8th/Congress,27.0,115
3rd/Nueces,6th/West,27.0,142
3rd/Nueces,East 5th/Shady @ Eastside Bus Plaza,27.0,24
3rd/Nueces,4th/Sabine,26.7,212
3rd/Nueces,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,26.4,292
3rd/Nueces,Riverside/South Lamar,26.2,305
3rd/Nueces,11th/Congress @ The Texas Capitol,26.1,121
3rd/Nueces,3rd/Trinity @ The Convention Center,24.9,567
3rd/Nueces,East 11th/San Marcos,24.9,76
3rd/Nueces,Veterans/Atlanta @ MoPac Ped Bridge,24.8,180
3rd/Nueces,8th/Lavaca,24.3,38
3rd/Nueces,Rosewood/Chicon,24.0,19
3rd/Nueces,South Congress/Barton Springs @ The Austin American-Statesman,23.9,138
3rd/Nueces,Sterzing/Barton Springs,23.9,231
3rd/Nueces,Lakeshore/Pleasant Valley,23.8,319
3rd/Nueces,4th/Congress,23.2,418
3rd/Nueces,East 4th/Chicon,22.7,115
3rd/Nueces,6th/Congress,22.2,411
3rd/Nueces,6th/Chalmers,22.0,64
3rd/Nueces,East 11th/Victory Grill,21.8,15
3rd/Nueces,Rainey/Cummings,21.8,508
3rd/Nueces,23rd/Pearl,21.8,57
3rd/Nueces,South Congress @ Bouldin Creek,21.7,133
3rd/Nueces,21st/University,21.6,72
3rd/Nueces,6th/Trinity,20.8,102
3rd/Nueces,East 6th/Medina,20.4,325
3rd/Nueces,21st/Speedway @ PCL,20.1,157
3rd/Nueces,South 1st/Riverside @ Long Center,19.9,150
3rd/Nueces,South Congress/Academy,19.7,94
3rd/Nueces,Lake Austin Blvd/Deep Eddy,19.6,132
3rd/Nueces,9th/Henderson,19.4,172
3rd/Nueces,South Congress/James,19.3,61
3rd/Nueces,10th/Red River,19.2,43
3rd/Nueces,Rosewood/Angelina,19.0,10
3rd/Nueces,2nd/Congress,18.6,553
3rd/Nueces,21st/Guadalupe,18.5,407
3rd/Nueces,23rd/San Gabriel,17.9,12
3rd/Nueces,13th/San Antonio,16.7,31
3rd/Nueces,One Texas Center,14.3,18
3rd/Nueces,5th/Campbell,11.4,264
3rd/Trinity @ The Convention Center,23rd/San Gabriel,80.1,17
3rd/Trinity @ The Convention Center,East 5th/Broadway @ Capital Metro HQ,59.9,95
3rd/Trinity @ The Convention Center,Dean Keeton/Speedway,56.8,230
3rd/Trinity @ The Convention Center,23rd/Rio Grande,55.9,87
3rd/Trinity @ The Convention Center,3rd/Trinity @ The Convention Center,54.7,2737
3rd/Trinity @ The Convention Center,Barton Springs Pool,53.9,213
3rd/Trinity @ The Convention Center,South Congress @ Bouldin Creek,53.8,94
3rd/Trinity @ The Convention Center,22nd/Pearl,52.9,69
3rd/Trinity @ The Convention Center,Dean Keeton/Whitis,52.3,79
3rd/Trinity @ The Convention Center,Lakeshore/Austin Hostel,51.6,170
3rd/Trinity @ The Convention Center,22.5/Rio Grande,51.5,44
3rd/Trinity @ The Convention Center,Veterans/Atlanta @ MoPac Ped Bridge,51.2,93
3rd/Trinity @ The Convention Center,11th/San Jacinto,50.9,59
3rd/Trinity @ The Convention Center,6th/Brazos,48.7,166
3rd/Trinity @ The Convention Center,6th/Lavaca,47.8,53
3rd/Trinity @ The Convention Center,Nash Hernandez/East @ RBJ South,45.5,120
3rd/Trinity @ The Convention Center,28th/Rio Grande,43.7,93
3rd/Trinity @ The Convention Center,Hollow Creek/Barton Hills,42.8,52
3rd/Trinity @ The Convention Center,Sterzing/Barton Springs,42.6,134
3rd/Trinity @ The Convention Center,East 5th/Shady @ Eastside Bus Plaza,42.5,53
3rd/Trinity @ The Convention Center,Guadalupe/West Mall @ University Co-op,42.0,177
3rd/Trinity @ The Convention Center,6th/Congress,41.5,344
3rd/Trinity @ The Convention Center,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,40.2,238
3rd/Trinity @ The Convention Center,26th/Nueces,39.6,74
3rd/Trinity @ The Convention Center,Lakeshore/Pleasant Valley,39.6,125
3rd/Trinity @ The Convention Center,16th/San Antonio,39.0,84
3rd/Trinity @ The Convention Center,South Congress/Elizabeth,38.5,249
3rd/Trinity @ The Convention Center,Lake Austin Blvd/Deep Eddy,38.4,62
3rd/Trinity @ The Convention Center,Zilker Park,38.3,314
3rd/Trinity @ The Convention Center,Lake Austin/Enfield,38.1,39
3rd/Trinity @ The Convention Center,Rainey/Driskill,37.3,156
3rd/Trinity @ The Convention Center,6th/Chalmers,35.9,130
3rd/Trinity @ The Convention Center,Boardwalk West,35.2,91
3rd/Trinity @ The Convention Center,Barton Springs/Kinney,34.9,200
3rd/Trinity @ The Convention Center,28th/Rio,34.9,18
3rd/Trinity @ The Convention Center,21st/University,34.6,35
3rd/Trinity @ The Convention Center,East 6th/Pedernales,33.8,159
3rd/Trinity @ The Convention Center,Cesar Chavez/Congress,33.7,168
3rd/Trinity @ The Convention Center,5th/Campbell,32.5,92
3rd/Trinity @ The Convention Center,21st/Guadalupe,32.4,191
3rd/Trinity @ The Convention Center,3rd/Nueces,32.2,515
3rd/Trinity @ The Convention Center,Red River/Cesar Chavez @ The Fairmont,31.4,201
3rd/Trinity @ The Convention Center,Riverside/South Lamar,31.2,363
3rd/Trinity @ The Convention Center,East 2nd/Pedernales,31.0,133
3rd/Trinity @ The Convention Center,South Congress/Barton Springs @ The Austin American-Statesman,30.8,205
3rd/Trinity @ The Convention Center,4th/Sabine,30.3,322
3rd/Trinity @ The Convention Center,2nd/Lavaca @ City Hall,30.2,596
3rd/Trinity @ The Convention Center,2nd/Congress,30.2,698
3rd/Trinity @ The Convention Center,Rosewood/Angelina,29.4,26
3rd/Trinity @ The Convention Center,Zilker Park West,29.3,15
3rd/Trinity @ The Convention Center,13th/San Antonio,29.1,10
3rd/Trinity @ The Convention Center,6th/Trinity,28.5,337
3rd/Trinity @ The Convention Center,6th/West,28.1,208
3rd/Trinity @ The Convention Center,ACC - West & 12th Street,28.0,40
3rd/Trinity @ The Convention Center,Rosewood/Chicon,27.0,26
3rd/Trinity @ The Convention Center,South Congress/Mary,27.0,59
3rd/Trinity @ The Convention Center,21st/Speedway @ PCL,26.9,114
3rd/Trinity @ The Convention Center,South 1st/Riverside @ Long Center,26.5,293
3rd/Trinity @ The Convention Center,Toomey Rd @ South Lamar,26.4,34
3rd/Trinity @ The Convention Center,Plaza Saltillo,25.7,701
3rd/Trinity @ The Convention Center,Rainey/Cummings,25.3,787
3rd/Trinity @ The Convention Center,4th/Congress,25.0,495
3rd/Trinity @ The Convention Center,11th/Salina ,24.6,22
3rd/Trinity @ The Convention Center,East 6th/Medina,24.6,398
3rd/Trinity @ The Convention Center,23rd/Pearl,24.5,27
3rd/Trinity @ The Convention Center,South Congress/James,24.4,247
3rd/Trinity @ The Convention Center,Dean Keeton/Park Place,24.4,19
3rd/Trinity @ The Convention Center,9th/Henderson,24.0,144
3rd/Trinity @ The Convention Center,State Capitol @ 14th & Colorado,23.7,76
3rd/Trinity @ The Convention Center,23rd/San Jacinto @ DKR Stadium,22.9,126
3rd/Trinity @ The Convention Center,17th/Guadalupe,22.7,58
3rd/Trinity @ The Convention Center,6th/Chalmers ,22.4,100
3rd/Trinity @ The Convention Center,South Congress/Academy,22.3,284
3rd/Trinity @ The Convention Center,Rainey/Davis,22.0,431
3rd/Trinity @ The Convention Center,4th/Guadalupe @ Republic Square,21.3,191
3rd/Trinity @ The Convention Center,East 4th/Chicon,21.3,180
3rd/Trinity @ The Convention Center,Bullock Museum @ Congress & MLK,21.2,98
3rd/Trinity @ The Convention Center,Rio Grande/12th,20.9,73
3rd/Trinity @ The Convention Center,Barton Springs/Bouldin @ Palmer Auditorium,20.8,346
3rd/Trinity @ The Convention Center,8th/Lavaca,20.7,110
3rd/Trinity @ The Convention Center,11th/Congress @ The Texas Capitol,20.4,353
3rd/Trinity @ The Convention Center,3rd/West,20.3,556
3rd/Trinity @ The Convention Center,8th/Red River,20.3,219
3rd/Trinity @ The Convention Center,12th/San Jacinto @ State Capitol Visitors Garage,20.3,122
3rd/Trinity @ The Convention Center,East 11th/Victory Grill,20.2,88
3rd/Trinity @ The Convention Center,8th/San Jacinto,19.9,172
3rd/Trinity @ The Convention Center,5th/Bowie,19.7,515
3rd/Trinity @ The Convention Center,8th/Congress,19.4,269
3rd/Trinity @ The Convention Center,Barton Springs/Riverside,19.2,243
3rd/Trinity @ The Convention Center,East 6th/Robert T. Martinez,18.8,152
3rd/Trinity @ The Convention Center,13th/Trinity @ Waterloo Greenway,18.7,31
3rd/Trinity @ The Convention Center,Republic Square @ Guadalupe & 4th St.,17.9,114
3rd/Trinity @ The Convention Center,Nueces @ 3rd,15.7,85
3rd/Trinity @ The Convention Center,10th/Red River,15.4,59
3rd/Trinity @ The Convention Center,Rainey @ River St,15.2,145
3rd/Trinity @ The Convention Center,East 11th/San Marcos,15.2,205
3rd/Trinity @ The Convention Center,ACC - Rio Grande & 12th,14.7,12
3rd/Trinity @ The Convention Center,5th & San Marcos,13.0,94
3rd/Trinity @ The Convention Center,Waller & 6th St.,12.4,92
3rd/Trinity @ The Convention Center,One Texas Center,10.8,59
3rd/West,Rosewood/Chicon,1145.0,20
3rd/West,23rd/San Jacinto @ DKR Stadium,121.7,64
3rd/West,11th/Salina ,108.6,13
3rd/West,South Congress/Elizabeth,95.8,134
3rd/West,Hollow Creek/Barton Hills,93.4,225
3rd/West,23rd/San Gabriel,86.0,46
3rd/West,East 5th/Broadway @ Capital Metro HQ,53.9,56
3rd/West,3rd/West,52.4,2167
3rd/West,11th/San Jacinto,52.2,66
3rd/West,6th/Brazos,47.7,102
3rd/West,East 2nd/Pedernales,44.0,68
3rd/West,28th/Rio,43.3,63
3rd/West,East 4th/Chicon,39.4,154
3rd/West,Rosewood/Angelina,37.0,26
3rd/West,28th/Rio Grande,35.4,352
3rd/West,22.5/Rio Grande,35.3,276
3rd/West,Lakeshore/Pleasant Valley,34.4,245
3rd/West,Rio Grande/12th,34.0,266
3rd/West,Boardwalk West,33.7,272
3rd/West,12th/San Jacinto @ State Capitol Visitors Garage,33.0,96
3rd/West,21st/Guadalupe,32.7,470
3rd/West,Lakeshore/Austin Hostel,31.8,288
3rd/West,26th/Nueces,31.8,351
3rd/West,Lake Austin/Enfield,31.2,87
3rd/West,Dean Keeton/Park Place,30.6,33
3rd/West,3rd/Nueces,30.5,764
3rd/West,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,30.2,840
3rd/West,6th/Chalmers ,30.1,56
3rd/West,Guadalupe/West Mall @ University Co-op,29.7,234
3rd/West,Veterans/Atlanta @ MoPac Ped Bridge,29.5,278
3rd/West,Cesar Chavez/Congress,29.4,111
3rd/West,Plaza Saltillo,29.3,453
3rd/West,Rainey/Davis,29.0,355
3rd/West,Zilker Park,29.0,524
3rd/West,Nash Hernandez/East @ RBJ South,28.6,213
3rd/West,8th/San Jacinto,28.6,91
3rd/West,Dean Keeton/Whitis,28.2,178
3rd/West,4th/Sabine,28.2,184
3rd/West,East 6th/Pedernales,28.1,127
3rd/West,East 11th/San Marcos,28.0,102
3rd/West,East 5th/Shady @ Eastside Bus Plaza,27.7,66
3rd/West,5th/Bowie,27.2,829
3rd/West,22nd/Pearl,27.0,494
3rd/West,3rd/Trinity @ The Convention Center,26.9,618
3rd/West,Riverside/South Lamar,26.5,701
3rd/West,23rd/Pearl,26.2,214
3rd/West,13th/Trinity @ Waterloo Greenway,25.0,24
3rd/West,11th/Congress @ The Texas Capitol,25.0,236
3rd/West,16th/San Antonio,24.7,251
3rd/West,21st/Speedway @ PCL,24.5,254
3rd/West,13th/San Antonio,24.5,22
3rd/West,Red River/Cesar Chavez @ The Fairmont,24.0,199
3rd/West,Barton Springs/Kinney,24.0,718
3rd/West,5th/Campbell,23.9,413
3rd/West,Waller & 6th St.,23.8,38
3rd/West,East 11th/Victory Grill,23.7,31
3rd/West,10th/Red River,23.1,81
3rd/West,Barton Springs Pool,23.0,285
3rd/West,South Congress/Academy,22.7,250
3rd/West,23rd/Rio Grande,22.4,167
3rd/West,East 6th/Robert T. Martinez,22.0,350
3rd/West,9th/Henderson,21.5,310
3rd/West,Sterzing/Barton Springs,21.5,360
3rd/West,South Congress/James,21.4,130
3rd/West,6th/Trinity,20.2,226
3rd/West,South 1st/Riverside @ Long Center,20.1,495
3rd/West,South Congress/Barton Springs @ The Austin American-Statesman,19.8,145
3rd/West,South Congress/Mary,19.7,132
3rd/West,ACC - West & 12th Street,19.6,57
3rd/West,Lake Austin Blvd/Deep Eddy,19.5,320
3rd/West,8th/Lavaca,19.5,62
3rd/West,8th/Red River,18.9,247
3rd/West,Rainey/Cummings,18.6,1028
3rd/West,Rainey/Driskill,18.6,125
3rd/West,Zilker Park West,18.5,26
3rd/West,East 6th/Medina,18.5,380
3rd/West,21st/University,18.3,117
3rd/West,Bullock Museum @ Congress & MLK,18.2,26
3rd/West,Barton Springs/Bouldin @ Palmer Auditorium,18.1,574
3rd/West,Rainey @ River St,18.0,55
3rd/West,6th/Chalmers,17.6,117
3rd/West,17th/Guadalupe,17.5,52
3rd/West,South Congress @ Bouldin Creek,16.8,454
3rd/West,Dean Keeton/Speedway,16.5,552
3rd/West,4th/Guadalupe @ Republic Square,16.5,384
3rd/West,5th & San Marcos,16.0,55
3rd/West,One Texas Center,15.9,36
3rd/West,6th/Congress,15.5,896
3rd/West,8th/Congress,15.4,495
3rd/West,Barton Springs/Riverside,15.3,225
3rd/West,State Capitol @ 14th & Colorado,14.4,10
3rd/West,2nd/Congress,14.3,793
3rd/West,6th/West,14.2,375
3rd/West,2nd/Lavaca @ City Hall,11.6,1357
3rd/West,4th/Congress,11.3,1162
3rd/West,6th/Lavaca,10.4,124
3rd/West,Nueces @ 3rd,7.5,122
3rd/West,Republic Square @ Guadalupe & 4th St.,7.5,207
3rd/West,Toomey Rd @ South Lamar,7.3,115
3rd/West,5th/Guadalupe @ Republic Square,4.8,16
4th & Congress,Lakeshore & Pleasant Valley,98.0,17
4th & Congress,Congress & Cesar Chavez,89.1,45
4th & Congress,MoPac Pedestrian Bridge @ Veterans Drive,72.1,106
4th & Congress,Guadalupe & 6th,71.0,14
4th & Congress,21st & University,69.6,12
4th & Congress,23rd & Rio Grande,64.1,34
4th & Congress,2nd & Congress,63.6,214
4th & Congress,4th & Congress,63.1,1234
4th & Congress,Rio Grande & 28th,59.5,15
4th & Congress,East 11th St. at Victory Grill,52.7,51
4th & Congress,Convention Center / 3rd & Trinity,51.5,216
4th & Congress,Guadalupe & 21st,49.7,100
4th & Congress,UT West Mall @ Guadalupe,49.6,123
4th & Congress,Capital Metro HQ - East 5th at Broadway,47.3,45
4th & Congress,6th & Congress,46.1,96
4th & Congress,Republic Square @ 5th & Guadalupe,40.5,40
4th & Congress,Dean Keeton & Speedway ,39.3,13
4th & Congress,Trinity & 6th Street,36.8,157
4th & Congress,Barton Springs Pool,35.6,87
4th & Congress,Barton Springs @ Kinney Ave,35.3,274
4th & Congress,Zilker Park,34.6,244
4th & Congress,South Congress & Elizabeth,34.4,408
4th & Congress,Brazos & 6th,33.7,186
4th & Congress,21st & Speedway @PCL,33.0,71
4th & Congress,Waller & 6th St.,32.6,59
4th & Congress,East 6th & Pedernales St.,32.2,68
4th & Congress,City Hall / Lavaca & 2nd,30.0,233
4th & Congress,13th & San Antonio,28.3,25
4th & Congress,East 2nd & Pedernales,27.9,102
4th & Congress,Sterzing at Barton Springs,27.8,101
4th & Congress,East 4th & Chicon,27.8,219
4th & Congress,South Congress & James,27.1,472
4th & Congress,Bullock Museum @ Congress & MLK,27.0,138
4th & Congress,Boardwalk West,26.7,129
